url_length,domain_length,subdomain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,num_special_chars,num_sensitive_words,has_@,has_https,has_ip,has_suspicious_tld,is_shortened,label
37,10,21,0,2,3,0,0,0,0,2,0,0,0,1,0,1
56,9,0,21,3,1,0,7,0,1,1,0,1,0,0,0,1
89,11,0,75,2,6,0,4,5,0,0,0,0,0,0,0,0
34,6,0,25,2,0,0,3,0,0,0,0,0,0,0,0,1
98,6,0,15,2,0,0,2,3,18,0,0,0,0,0,0,0
60,18,0,39,1,0,0,3,0,0,0,0,0,0,0,0,1
103,5,0,31,2,0,0,4,6,3,1,0,0,0,0,0,1
56,13,17,22,3,0,0,2,0,0,0,0,0,0,0,0,1
55,12,0,39,2,2,0,2,0,0,0,0,0,0,0,0,0
48,4,0,40,2,0,0,3,0,1,0,0,0,0,0,0,0
24,10,0,10,1,0,0,2,0,0,0,0,0,0,0,0,1
17,4,0,9,1,0,0,1,0,1,0,0,0,0,0,0,1
44,8,0,32,1,0,0,3,5,0,0,0,0,0,0,0,0
46,15,0,25,3,0,0,3,0,0,0,0,0,0,0,0,1
17,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
117,8,0,6,3,2,0,1,11,8,1,0,1,0,0,0,1
14,10,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
26,13,0,7,4,0,0,1,15,0,0,0,0,1,0,0,1
117,5,16,47,8,0,0,7,1,11,2,0,1,0,0,0,1
79,7,6,18,3,0,0,2,25,2,0,0,0,0,0,0,0
39,9,6,19,2,0,1,1,0,0,0,0,0,0,0,0,0
73,6,0,60,2,0,1,3,19,0,1,0,0,0,0,0,0
89,24,0,10,2,1,1,1,2,6,0,0,0,0,0,0,1
24,9,0,11,2,0,0,1,0,0,0,0,0,0,0,0,1
25,11,0,10,2,0,0,1,0,0,0,0,0,0,0,0,1
18,7,0,8,1,0,0,1,1,0,0,0,0,0,0,0,1
39,7,0,29,1,0,0,4,2,0,0,0,0,0,0,0,1
31,7,0,20,2,0,0,1,0,0,0,0,0,0,0,0,1
30,3,7,16,2,0,0,2,0,1,0,0,0,0,0,0,1
64,5,0,10,2,0,1,1,2,8,0,0,0,0,0,0,1
45,8,4,25,4,0,0,3,0,0,2,0,0,0,0,0,1
33,15,0,14,2,0,0,1,0,0,0,0,0,0,0,0,1
37,14,0,19,1,1,1,1,0,0,1,0,0,0,0,0,0
21,6,0,8,2,0,0,1,1,0,0,0,0,0,0,0,1
75,6,0,4,4,0,0,5,0,5,2,0,1,0,0,0,0
54,8,3,38,2,2,0,3,3,0,0,0,0,0,0,0,0
31,7,0,6,1,0,1,1,1,2,0,0,0,0,0,0,0
64,8,0,53,3,2,0,4,0,0,0,0,0,0,0,0,1
28,6,0,19,1,1,0,2,0,0,0,0,0,0,0,0,1
75,14,0,10,2,1,1,1,4,8,0,0,0,0,0,0,1
18,2,0,12,1,0,1,1,0,0,0,0,0,0,0,0,0
31,5,6,13,4,0,0,1,2,0,0,0,0,0,0,0,1
31,7,0,6,1,1,0,1,3,2,0,0,0,0,0,0,0
39,7,9,19,2,0,0,2,0,0,0,0,0,0,0,0,1
90,11,0,72,3,1,0,7,0,0,1,0,0,0,0,0,1
25,7,2,11,2,0,0,2,0,1,0,0,0,0,0,0,1
47,8,0,35,2,0,1,2,17,0,0,0,0,0,0,0,1
11,7,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1
33,8,0,12,2,0,0,1,1,2,0,0,0,0,0,0,1
45,8,2,30,2,1,0,5,7,0,0,0,0,0,0,0,0
25,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
27,15,0,12,4,0,0,1,12,0,0,0,0,1,0,0,1
245,10,8,54,3,1,5,5,65,14,0,0,0,0,0,0,1
43,5,0,34,1,2,0,3,1,0,0,0,0,0,0,0,0
24,9,0,12,2,0,0,1,0,0,0,0,0,0,0,0,1
35,8,0,24,1,2,0,3,2,0,0,0,0,0,0,0,1
28,13,0,11,2,0,0,1,0,0,0,0,0,0,0,0,1
60,11,7,19,3,0,1,1,9,2,0,0,0,0,0,0,1
42,7,10,20,3,0,0,2,6,0,0,0,0,0,0,0,1
14,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,19,0,11,2,1,0,1,0,0,0,0,0,0,0,0,1
39,5,0,30,3,0,0,4,3,0,0,0,0,0,0,0,1
21,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
115,10,0,10,2,4,1,1,4,8,0,0,0,0,0,0,1
21,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
41,6,0,31,1,0,0,3,20,1,0,1,0,0,0,0,0
26,10,0,12,1,1,0,1,0,0,0,0,0,0,0,0,1
23,14,0,4,3,0,0,1,16,0,0,0,0,1,0,0,1
53,8,2,38,2,2,0,5,7,0,0,0,0,0,0,0,0
25,13,0,8,1,0,0,1,2,0,0,0,0,0,0,0,1
49,9,2,33,2,1,0,1,20,0,1,0,0,0,0,0,1
106,7,0,20,2,7,0,2,15,12,0,0,0,0,0,0,0
17,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
39,18,0,17,1,0,0,3,0,0,1,0,0,0,0,0,1
81,11,0,66,2,13,0,1,3,0,0,0,0,0,0,0,0
22,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10,5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1
31,7,0,6,1,0,1,1,4,2,0,0,0,0,0,0,0
11,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
56,11,0,41,1,4,0,3,4,0,0,0,0,0,0,0,0
45,16,0,25,2,0,0,3,0,0,0,0,0,0,0,0,1
31,12,0,15,2,0,0,2,0,0,0,0,0,0,0,0,1
27,5,0,18,2,0,1,2,2,0,0,0,0,0,0,0,1
8,5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
20,8,0,8,1,0,0,1,2,0,0,0,0,0,0,0,0
30,13,0,17,4,0,0,2,10,0,0,0,0,1,0,0,1
123,4,35,4,4,1,1,2,29,4,0,0,1,0,0,0,0
54,10,0,40,2,2,0,4,6,0,0,0,0,0,0,0,0
48,8,0,36,1,1,0,3,15,0,0,0,0,0,0,0,0
74,18,0,53,4,4,0,2,0,0,0,0,0,0,0,0,1
13,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,14,0,38,2,0,0,5,15,0,0,0,0,0,0,0,0
18,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
72,11,0,10,2,0,1,1,4,8,0,0,0,0,0,0,1
53,3,7,38,3,1,0,5,0,0,0,0,0,0,0,0,0
33,5,14,7,4,0,0,1,0,0,0,0,0,0,0,0,0
50,13,0,34,2,0,0,5,0,0,0,0,0,0,0,0,0
27,7,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0
140,12,0,10,2,11,1,1,6,8,0,0,0,0,0,0,1
74,5,0,65,2,3,0,5,0,3,2,0,0,0,0,0,0
117,5,16,47,8,0,0,7,1,11,2,0,1,0,0,0,1
176,23,0,58,3,1,3,4,63,4,1,0,0,0,0,0,0
43,13,0,26,5,0,0,2,0,0,0,0,0,0,0,0,0
58,13,0,41,1,1,0,5,3,0,0,0,0,0,0,0,1
48,12,0,33,4,0,0,5,2,0,0,0,1,0,0,0,1
33,11,4,13,2,0,0,2,6,0,0,0,0,0,0,0,0
79,9,5,60,2,9,0,2,8,0,0,0,0,0,0,0,0
28,5,10,2,3,0,0,1,0,2,0,0,0,0,0,0,0
38,8,0,26,1,0,0,3,12,0,0,0,0,0,0,0,0
39,12,0,10,2,1,0,1,2,2,0,0,0,0,0,0,1
100,14,0,82,1,9,0,2,13,0,0,0,0,0,0,0,0
220,10,0,38,3,0,0,4,20,4,0,0,0,0,0,0,1
52,2,4,41,2,1,1,7,0,0,0,0,0,0,0,0,0
73,10,0,10,2,1,2,1,3,8,0,0,0,0,0,0,1
37,14,18,0,2,2,0,0,0,0,1,0,0,0,0,0,0
85,10,4,66,3,1,3,3,13,3,0,0,0,0,0,0,0
49,14,0,31,1,3,0,1,0,0,0,0,0,0,0,0,0
83,21,0,10,2,0,1,1,4,8,0,0,0,0,0,0,1
94,13,50,21,8,1,0,4,0,0,0,0,1,0,0,0,1
60,9,0,10,2,0,1,1,2,6,0,0,0,0,0,0,1
89,8,0,10,2,0,1,1,3,12,0,0,0,0,0,0,1
89,9,0,59,3,1,0,7,0,4,2,0,1,0,0,0,1
29,7,0,18,2,0,0,2,2,1,1,0,0,0,0,0,1
55,4,0,47,2,0,0,5,3,0,0,0,0,0,0,0,1
17,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
112,6,0,17,6,1,0,7,8,12,1,0,0,0,0,0,1
31,14,0,13,2,0,0,1,0,0,0,0,0,0,0,0,1
53,25,0,24,1,2,0,3,0,0,0,0,0,0,0,0,1
162,9,0,57,4,2,1,7,43,5,2,0,0,0,0,0,1
58,21,0,24,1,3,0,3,3,2,0,0,0,0,0,0,1
30,14,0,16,4,0,0,2,11,0,0,0,0,1,0,0,1
27,6,0,14,2,0,0,3,0,0,0,0,0,0,0,0,1
103,11,0,19,2,1,1,1,19,11,0,0,0,0,0,0,0
159,4,7,52,12,1,0,12,6,7,0,0,1,0,0,0,1
93,2,7,79,2,0,8,5,9,0,0,0,0,0,0,0,0
16,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16,11,0,0,3,0,0,0,12,0,0,0,0,1,0,0,1
97,10,0,83,4,1,0,4,30,0,2,0,0,0,0,0,1
32,19,0,10,2,0,0,1,0,0,0,0,0,0,0,0,1
71,8,0,10,2,0,1,1,4,8,0,0,0,0,0,0,1
92,11,0,77,1,12,0,4,8,0,0,0,0,0,0,0,0
90,5,0,13,7,1,0,8,2,5,1,0,0,0,0,0,0
17,5,0,8,1,0,0,1,0,0,0,0,0,0,0,0,1
70,30,0,37,2,0,0,3,3,0,1,0,0,0,0,0,1
36,9,0,23,1,2,0,1,6,0,0,0,0,0,0,0,0
19,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130,12,0,17,2,4,1,2,16,10,0,0,0,0,0,0,1
60,9,19,27,2,2,0,1,0,0,0,0,0,0,0,0,0
16,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,9,10,8,2,0,0,2,6,0,0,0,0,0,0,0,0
33,7,0,22,1,2,0,2,0,0,0,0,0,0,0,0,0
80,26,0,47,2,4,0,2,0,0,0,0,0,0,0,0,1
66,9,2,50,2,0,3,2,0,0,0,0,0,0,0,0,0
89,6,0,79,1,11,0,2,22,0,0,0,0,0,0,0,0
71,8,8,50,3,0,5,3,4,1,0,0,0,0,0,0,0
132,14,24,23,8,5,2,5,2,5,1,0,1,0,0,0,0
44,8,4,27,3,0,0,3,2,0,0,0,0,0,0,0,0
70,8,19,38,3,3,0,3,6,0,0,0,0,0,0,0,0
31,20,0,4,2,0,0,1,0,0,0,0,0,0,0,0,1
24,11,0,9,1,0,0,1,1,0,0,0,0,0,0,0,1
27,9,0,14,2,1,0,1,0,0,0,0,0,0,0,0,0
31,13,0,15,1,0,0,1,4,0,0,0,0,0,0,0,1
25,4,6,10,3,0,0,1,1,0,0,0,0,0,0,0,0
12,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
81,7,0,70,2,2,0,6,13,0,0,0,0,0,0,0,1
36,12,0,21,2,0,0,3,0,0,0,0,0,0,0,0,1
81,4,0,13,2,0,1,2,4,10,0,0,0,0,0,0,0
23,8,0,11,1,0,0,1,0,0,0,0,0,0,0,0,1
30,11,0,15,1,0,0,2,0,0,0,0,0,0,0,0,1
105,9,0,92,7,0,1,5,15,0,0,0,1,1,0,0,1
18,13,0,0,3,0,0,0,14,0,0,0,0,1,0,0,1
86,5,0,28,3,0,0,3,0,6,0,0,0,0,0,0,1
57,10,2,40,3,3,0,5,8,0,0,0,0,0,0,0,0
49,8,5,31,2,2,0,3,9,0,0,0,0,0,0,0,0
163,8,0,4,2,6,3,1,29,13,0,0,0,0,0,0,0
29,11,0,15,2,1,0,1,0,0,0,0,0,0,0,0,1
27,14,0,7,4,0,0,1,16,0,0,0,0,1,0,0,1
48,9,0,36,2,1,0,3,0,0,0,0,0,0,0,0,1
76,8,0,64,1,7,0,5,9,0,0,0,0,0,0,0,0
36,15,0,17,2,0,0,2,3,0,0,0,0,0,0,0,0
33,12,0,17,2,0,0,2,1,0,0,0,0,0,0,0,1
17,7,0,6,1,0,0,1,4,0,0,0,0,0,0,0,1
60,8,0,48,1,2,2,3,6,0,0,0,0,0,0,0,0
27,7,0,15,2,0,0,2,0,0,0,0,0,0,1,0,1
46,13,0,14,2,0,0,3,4,4,0,0,0,0,0,0,0
20,15,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
45,10,0,17,2,0,0,2,4,2,0,0,0,0,0,0,0
42,14,0,24,1,4,0,2,0,0,0,0,0,0,0,0,0
21,7,0,10,1,0,0,2,2,0,0,0,0,0,0,0,1
14,6,3,0,2,0,0,0,4,0,0,0,0,0,0,0,1
45,9,0,32,2,0,0,3,0,0,0,0,0,0,0,0,0
71,11,0,53,3,2,0,6,0,0,0,0,0,0,0,0,1
13,5,0,4,1,0,0,1,3,0,0,0,0,0,0,0,1
53,8,0,41,1,1,0,3,15,0,0,0,0,0,0,0,0
28,13,0,15,3,1,0,2,11,0,0,0,0,1,0,0,1
34,11,0,19,1,0,0,2,0,0,0,0,0,0,0,0,1
12,4,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1
117,13,4,10,6,1,0,1,6,19,2,0,1,0,1,0,0
108,9,0,45,4,1,0,6,6,2,0,0,1,0,0,0,1
70,9,0,11,2,1,1,1,0,6,0,0,0,0,0,0,1
33,9,0,20,2,0,0,2,3,0,0,0,0,0,0,0,1
80,0,0,74,2,3,0,5,0,0,0,0,0,0,0,0,0
103,10,0,67,2,2,0,8,5,2,0,0,0,0,1,0,1
29,13,0,16,4,0,0,2,12,0,0,0,0,1,0,0,1
53,48,0,0,1,5,0,0,0,0,0,0,0,0,1,0,1
254,8,0,128,2,4,0,9,85,6,0,0,0,0,0,0,1
40,10,8,18,3,0,0,2,2,0,0,0,0,0,0,0,1
26,13,0,7,2,0,0,1,0,0,0,0,0,0,0,0,1
17,14,0,0,3,0,0,0,13,0,0,0,0,1,0,0,1
89,9,0,21,5,1,0,12,1,2,1,0,1,0,0,0,1
14,4,5,0,1,0,0,0,1,2,0,0,0,0,0,0,1
94,17,0,74,1,6,0,3,2,0,0,0,0,0,0,0,1
93,10,0,80,3,8,0,2,10,0,2,0,1,0,0,0,1
68,9,31,5,6,0,0,3,1,7,2,0,0,0,0,0,1
33,9,0,20,2,0,0,2,2,0,0,0,0,0,0,0,1
42,4,0,34,3,1,0,2,0,0,0,0,0,0,0,0,1
36,5,9,17,3,0,0,3,8,0,0,0,0,0,0,0,1
65,29,0,32,2,0,0,4,3,1,0,0,0,0,0,0,0
117,12,23,58,3,2,0,1,9,4,0,0,0,0,0,0,1
26,11,0,11,1,1,0,1,3,0,0,0,0,0,0,0,1
31,13,0,15,2,0,0,1,0,0,0,0,0,0,0,0,1
76,5,20,26,5,0,0,2,1,6,2,0,0,0,0,0,0
57,8,0,42,3,2,0,2,0,0,0,0,0,0,0,0,1
216,15,0,43,2,1,1,5,87,4,0,0,0,0,0,0,0
84,19,0,56,2,2,0,6,1,2,1,0,0,0,0,0,1
46,16,0,10,3,0,0,1,2,1,0,0,0,0,0,0,1
244,5,5,12,12,0,0,2,55,25,1,0,1,0,0,0,1
15,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
70,13,0,44,2,1,0,3,2,2,0,0,0,0,0,0,0
62,19,0,39,2,0,0,5,2,0,0,0,0,0,0,0,1
21,9,0,8,1,0,0,1,3,0,0,0,0,0,0,0,1
33,7,2,19,3,0,0,3,1,1,0,0,0,0,0,0,1
23,8,0,11,1,0,0,2,1,0,0,0,0,0,0,0,0
78,12,5,56,4,1,1,4,0,1,1,0,0,0,0,0,1
11,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,10,0,18,3,0,0,2,4,1,0,0,0,0,0,0,1
345,12,28,34,3,9,5,3,46,11,2,0,0,0,0,0,0
43,14,0,26,2,3,0,1,0,0,0,0,0,0,0,0,1
40,13,22,0,2,3,0,0,7,0,0,0,0,0,0,0,1
95,10,0,81,2,7,0,3,4,0,0,0,0,0,0,0,1
81,9,0,10,2,0,0,1,0,8,0,0,0,0,0,0,0
111,10,0,94,3,11,0,3,4,0,0,0,0,0,0,0,1
31,3,7,16,2,0,0,3,0,0,0,0,0,0,0,0,1
138,9,0,10,4,0,4,1,6,14,0,0,0,0,0,0,1
97,4,0,20,4,0,0,8,5,6,1,0,0,0,1,0,1
54,4,0,10,2,0,1,1,0,6,0,0,0,0,0,0,1
51,8,0,39,1,1,0,3,15,0,0,0,0,0,0,0,0
72,5,54,6,12,0,0,1,2,0,4,0,1,0,0,0,1
125,7,0,10,2,3,1,1,8,12,0,0,0,0,0,0,1
41,14,0,14,2,0,0,2,2,2,0,0,0,0,0,0,1
72,6,5,3,2,0,1,1,6,4,1,0,0,0,0,0,1
41,9,2,25,2,0,1,2,0,0,0,0,0,0,0,0,0
99,6,0,89,1,12,0,3,5,0,0,0,0,0,0,0,0
26,11,0,11,1,0,0,2,0,0,0,0,0,0,0,0,0
46,8,0,34,2,0,1,2,16,0,0,0,0,0,0,0,1
28,11,0,13,1,0,0,2,7,0,0,0,0,0,0,0,0
87,2,18,62,3,4,0,4,0,0,0,0,0,0,0,0,0
103,11,0,10,2,0,1,1,27,6,0,0,0,0,0,0,1
72,21,0,47,1,2,0,3,2,0,0,0,0,0,0,0,1
10,3,0,4,1,0,0,1,1,0,0,0,0,0,0,0,1
104,6,0,94,1,9,0,6,4,0,0,0,0,0,0,0,0
56,16,0,37,2,2,0,2,0,0,0,0,0,0,0,0,1
22,9,0,10,1,0,0,1,0,1,0,0,0,0,0,0,1
54,8,0,42,2,0,0,5,0,0,0,0,0,0,0,0,1
21,10,0,7,1,0,0,1,4,0,0,0,0,0,0,0,1
33,16,0,13,1,1,0,3,0,0,0,0,0,0,0,0,1
38,14,7,10,3,0,0,1,0,0,0,0,0,0,0,0,1
28,8,0,16,2,0,0,2,0,0,0,0,0,0,0,0,1
39,5,0,30,1,3,0,3,2,0,0,0,0,0,0,0,0
29,9,5,8,3,0,0,1,0,1,0,0,0,0,0,0,1
39,13,0,23,1,1,0,2,0,0,0,0,0,0,0,0,1
38,4,0,30,1,0,0,4,0,0,0,0,0,0,0,0,0
541,11,0,35,3,1,0,4,142,2,0,0,1,0,0,0,1
45,9,8,23,3,0,0,3,1,0,0,0,0,0,0,0,0
144,9,23,107,2,1,0,1,17,0,0,0,0,0,0,0,1
19,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,14,0,28,3,1,0,4,1,0,0,0,0,0,0,0,1
37,13,0,20,1,1,0,2,3,0,0,0,0,0,0,0,1
34,9,0,21,2,0,0,2,0,0,0,0,0,0,0,0,1
71,7,0,10,2,0,1,1,6,8,0,0,0,0,0,0,1
28,10,13,0,2,0,0,0,2,0,0,0,0,0,0,0,0
146,6,0,134,5,2,0,7,17,0,1,0,1,0,0,0,1
52,9,8,30,2,0,0,1,1,0,0,0,0,0,0,0,1
60,15,0,41,2,2,0,3,7,0,0,0,0,0,0,0,0
81,16,0,10,3,0,1,1,4,8,0,0,0,0,0,0,1
99,19,0,76,2,5,0,5,8,0,0,0,0,0,0,0,0
110,9,0,98,2,10,0,3,2,0,0,0,0,0,0,0,1
31,27,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1
16,11,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
74,12,0,10,2,1,1,1,4,8,0,0,0,0,0,0,1
38,3,0,28,3,0,0,3,0,0,0,0,0,0,0,0,0
78,7,0,67,1,8,0,1,10,0,0,0,0,0,0,0,0
35,17,12,0,4,0,0,0,7,0,1,0,0,0,0,0,1
103,14,0,10,3,0,1,1,10,12,0,0,0,0,0,0,1
37,12,0,21,2,0,0,2,0,0,0,0,0,0,0,0,1
92,10,0,79,2,15,0,2,6,0,0,0,0,0,0,0,0
48,11,0,33,2,3,0,2,0,0,0,0,0,0,0,0,0
154,8,9,11,3,0,2,1,7,20,0,0,0,0,0,0,1
117,13,4,10,6,1,0,1,6,19,2,0,1,0,1,0,0
409,11,111,186,17,5,2,14,114,9,4,0,1,0,0,0,0
40,12,0,24,1,0,0,2,2,0,0,0,0,0,0,0,0
51,8,0,37,4,0,0,4,5,0,0,0,0,0,0,0,0
39,6,0,8,1,0,0,2,1,6,0,0,0,0,0,0,1
42,17,0,21,1,0,1,2,0,0,0,0,0,0,0,0,0
50,19,26,0,2,2,0,0,2,0,1,0,0,0,0,0,1
29,10,0,15,2,0,0,2,1,0,0,0,0,0,0,0,0
42,9,0,29,1,0,0,4,2,0,0,0,0,0,0,0,1
49,12,0,33,1,1,0,3,19,0,0,0,0,0,0,0,0
115,8,4,20,9,0,0,3,10,10,0,0,1,0,0,0,1
23,2,6,10,3,0,0,1,0,0,0,0,0,0,0,0,0
34,10,0,20,1,1,0,2,0,0,0,0,0,0,0,0,0
244,10,5,84,7,1,8,1,41,34,0,0,0,0,0,0,1
105,12,0,10,2,0,1,1,6,10,0,0,0,0,0,0,1
43,9,0,30,2,0,0,3,1,0,0,0,0,0,0,0,1
33,7,0,22,3,0,0,3,0,0,0,0,0,0,0,0,1
26,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,2,0,90,1,13,0,2,5,0,0,0,0,0,0,0,0
40,14,0,22,2,0,0,3,4,0,0,0,0,0,0,0,0
31,7,0,6,1,0,0,1,0,2,0,0,0,0,0,0,0
154,15,0,135,9,3,1,8,9,0,2,0,0,0,0,0,0
48,18,0,23,3,0,0,3,0,0,1,0,0,0,0,0,1
71,10,0,49,1,0,0,3,9,5,0,0,0,0,0,0,0
177,10,0,38,3,0,0,4,19,5,0,0,0,0,0,0,1
31,3,2,21,2,0,1,2,0,0,0,0,0,0,0,0,0
27,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
126,4,0,98,2,11,1,3,1,4,2,0,0,0,0,0,1
166,7,0,155,3,5,3,13,0,2,5,0,1,0,0,0,0
51,8,0,32,2,1,1,4,1,2,1,0,0,0,0,0,1
97,5,0,21,5,1,0,6,0,6,2,0,1,0,0,0,1
58,17,8,28,2,0,0,1,0,4,0,0,0,0,0,0,0
17,5,0,8,1,0,0,1,7,0,0,0,0,0,0,0,0
19,7,0,8,1,0,0,1,1,0,0,0,0,0,0,1,0
16,7,0,6,1,0,0,1,0,0,0,0,0,0,0,0,1
22,8,0,9,1,0,0,1,3,0,0,0,0,0,0,0,1
36,17,0,14,2,0,0,2,0,0,0,0,0,0,1,0,1
32,9,0,19,2,0,0,3,4,0,0,0,0,0,0,0,0
59,8,0,44,3,1,0,3,0,0,0,0,0,0,0,0,1
91,15,0,10,3,0,1,1,3,10,0,0,0,0,0,0,1
25,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
73,7,3,58,3,3,0,5,0,0,0,0,0,0,0,0,1
103,11,0,17,2,0,2,2,5,10,0,0,0,0,0,0,1
26,13,0,7,4,0,0,1,15,0,0,0,0,1,0,0,1
220,24,0,53,2,3,1,4,83,5,1,0,0,0,0,0,1
157,8,64,80,9,0,0,4,49,0,2,0,0,0,0,0,1
89,9,0,76,1,0,0,3,28,21,0,0,0,0,0,0,0
13,4,0,5,1,0,0,1,0,0,0,0,0,0,0,0,1
12,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,11,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0
127,10,0,49,2,0,1,2,33,1,0,0,0,0,0,0,0
83,18,0,61,5,0,1,5,0,0,1,0,0,0,0,0,1
44,7,0,33,2,1,0,2,7,0,0,0,0,0,0,0,0
99,14,0,81,1,13,0,1,0,0,0,0,0,0,0,0,0
20,16,0,0,1,2,0,0,1,0,1,0,0,0,1,0,1
69,12,0,44,2,4,0,4,6,1,0,0,0,0,0,0,0
46,7,0,35,1,1,0,3,6,0,0,0,0,0,0,0,0
245,9,0,18,14,0,0,3,62,28,0,0,0,0,0,0,1
65,15,0,13,2,0,0,1,8,6,0,0,0,0,0,0,0
73,14,0,24,2,1,0,4,4,4,0,0,0,0,0,0,1
31,15,0,12,2,1,0,1,0,0,0,0,0,0,0,0,0
34,18,0,12,2,0,0,2,0,0,0,0,0,0,0,0,0
51,9,0,38,1,3,0,1,0,0,0,0,0,0,0,0,0
244,12,0,41,9,0,1,9,8,27,1,0,1,0,0,0,1
50,7,6,32,3,3,0,1,6,0,0,0,0,0,0,0,0
61,6,0,51,1,3,0,4,3,0,0,0,0,0,0,0,0
78,13,0,61,2,8,0,2,0,0,0,0,0,0,0,0,0
25,9,0,9,2,0,0,1,3,0,0,0,0,0,0,0,1
61,13,0,44,2,1,0,5,5,0,0,0,0,0,0,0,0
111,6,48,52,4,4,0,4,18,0,2,0,0,0,0,0,1
19,9,0,6,1,1,0,1,1,0,0,0,0,0,0,0,1
79,18,0,10,2,1,1,1,4,8,0,0,0,0,0,0,1
76,17,0,55,2,0,4,3,6,0,0,0,0,0,0,0,0
33,14,0,14,3,0,1,2,16,0,0,0,0,1,0,0,1
58,8,0,46,2,1,0,6,4,0,0,0,0,0,0,0,1
51,12,0,36,1,3,0,3,3,0,0,0,0,0,0,0,1
45,16,0,25,2,0,0,2,0,0,0,0,0,0,0,0,1
37,5,0,28,1,2,0,3,3,0,0,0,0,0,0,0,0
139,8,0,57,11,0,0,2,31,4,0,0,0,0,0,0,0
45,4,3,15,6,0,0,2,0,1,1,0,0,0,0,0,0
89,9,0,21,5,1,0,12,1,2,1,0,1,0,0,0,1
21,8,0,9,1,0,0,1,1,0,0,0,0,0,0,0,1
23,13,0,5,3,0,0,1,15,0,0,0,0,1,0,0,1
19,5,8,0,2,0,0,0,1,0,0,0,0,0,0,0,1
11,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
87,10,0,74,2,14,0,2,7,0,0,0,0,0,0,0,0
42,5,0,29,3,0,0,3,0,2,0,0,0,0,0,0,1
1666,5,2,3,17,20,7,1,545,75,0,0,1,0,0,0,1
56,8,0,44,2,0,0,5,8,0,0,0,0,0,0,0,0
132,14,24,23,8,5,2,5,2,5,1,0,1,0,0,0,0
30,9,0,17,2,0,0,2,0,0,0,0,0,0,0,0,1
32,10,0,18,2,0,0,2,0,0,0,0,0,0,0,0,1
84,16,0,50,2,5,0,4,5,2,0,0,0,0,0,0,1
25,8,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,19,0,39,2,1,3,5,3,2,0,0,0,0,0,0,1
43,6,0,33,2,0,1,4,0,0,0,0,0,0,0,0,1
12,5,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
31,7,0,6,1,0,1,1,0,2,0,0,0,0,0,0,0
53,10,0,39,1,0,3,3,12,0,0,0,0,0,0,0,0
129,8,0,10,4,0,4,1,6,12,0,0,0,0,0,0,1
115,8,4,20,9,0,0,3,10,10,0,0,1,0,0,0,1
73,9,0,60,1,2,0,5,0,0,0,0,0,0,0,0,0
98,2,7,84,2,6,0,3,8,0,0,0,0,0,0,0,0
27,7,0,16,2,1,0,2,0,0,0,0,0,0,0,0,0
14,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
83,9,15,27,6,0,0,2,5,2,1,1,0,0,0,0,0
101,12,0,10,3,5,0,1,6,5,0,0,0,0,0,0,0
16,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
